,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,winning_team_is_lower_id,team_a,team_b,score_a,score_b,ID,result,team_a_seed,team_b_seed,team_a_seed_num,team_b_seed_num
566,1993,154,1314,77,1276,71,N,0,False,1276,1314,71,77,1993_1276_1314,0,Z01,W01,1,1
567,1994,136,1104,76,1344,70,N,0,True,1104,1344,76,70,1994_1104_1344,1,X09,X08,9,8
568,1994,136,1163,64,1351,46,N,0,True,1163,1351,64,46,1994_1163_1351,1,W02,W15,2,15
569,1994,136,1196,64,1241,62,N,0,True,1196,1241,64,62,1994_1196_1241,1,W03,W14,3,14
570,1994,136,1203,51,1412,46,N,0,True,1203,1412,51,46,1994_1203_1412,1,W10,W07,10,7
571,1994,136,1242,102,1151,73,N,0,False,1151,1242,73,102,1994_1151_1242,0,X13,X04,13,4
572,1994,136,1268,74,1387,66,N,0,True,1268,1387,74,66,1994_1268_1387,1,Y10,Y07,10,7
573,1994,136,1269,78,1402,60,N,0,True,1269,1402,78,60,1994_1269_1402,1,Y02,Y15,2,15
574,1994,136,1276,78,1337,74,N,1,True,1276,1337,78,74,1994_1276_1337,1,Y03,Y14,3,14
575,1994,136,1281,76,1298,53,N,0,True,1281,1298,76,53,1994_1281_1298,1,Z01,Z16,1,16
576,1994,136,1335,90,1304,80,N,0,False,1304,1335,80,90,1994_1304_1335,0,W06,W11,6,11
577,1994,136,1345,98,1416,67,N,0,True,1345,1416,98,67,1994_1345_1416,1,X01,X16,1,16
578,1994,136,1393,92,1218,78,N,0,False,1218,1393,78,92,1994_1218_1393,0,Z13,Z04,13,4
579,1994,136,1400,91,1443,77,N,0,True,1400,1443,91,77,1994_1400_1443,1,Y06,Y11,6,11
580,1994,136,1448,68,1158,58,N,0,False,1158,1448,58,68,1994_1158_1448,0,X12,X05,12,5
581,1994,136,1453,61,1143,57,N,0,False,1143,1453,57,61,1994_1143_1453,0,Z05,Z12,5,12
582,1994,136,1458,80,1153,72,N,0,False,1153,1458,72,80,1994_1153_1458,0,Z08,Z09,8,9
583,1994,137,1112,81,1259,55,N,0,True,1112,1259,81,55,1994_1112_1259,1,Z02,Z15,2,15
584,1994,137,1116,94,1299,79,N,0,True,1116,1299,94,79,1994_1116_1299,1,Y01,Y16,1,16
585,1994,137,1130,67,1450,64,N,0,True,1130,1450,67,64,1994_1130_1450,1,W09,W08,9,8
586,1994,137,1181,82,1411,70,N,0,True,1181,1411,82,70,1994_1181_1411,1,X02,X15,2,15
587,1994,137,1207,84,1228,77,N,0,True,1207,1228,84,77,1994_1207_1228,1,Y09,Y08,9,8
588,1994,137,1231,84,1325,72,N,0,True,1231,1325,84,72,1994_1231_1325,1,W05,W12,5,12
589,1994,137,1246,83,1398,70,N,0,True,1246,1398,83,70,1994_1246_1398,1,X03,X14,3,14
590,1994,137,1257,67,1129,58,N,0,False,1129,1257,58,67,1994_1129_1257,0,Z14,Z03,14,3
591,1994,137,1266,81,1418,59,N,0,True,1266,1418,81,59,1994_1266_1418,1,X06,X11,6,11
592,1994,137,1277,84,1371,73,N,0,True,1277,1371,84,73,1994_1277_1371,1,X07,X10,7,10
593,1994,137,1278,74,1356,60,N,0,True,1278,1356,74,60,1994_1278_1356,1,Z06,Z11,6,11
594,1994,137,1314,71,1251,51,N,0,False,1251,1314,51,71,1994_1251_1314,0,W16,W01,16,1
595,1994,137,1329,65,1308,55,N,0,False,1308,1329,55,65,1994_1308_1329,0,Y13,Y04,13,4
596,1994,137,1396,61,1180,39,N,0,False,1180,1396,39,61,1994_1180_1396,0,W13,W04,13,4
597,1994,137,1409,112,1417,102,N,0,True,1409,1417,112,102,1994_1409_1417,1,Y12,Y05,12,5
598,1994,137,1438,57,1307,54,N,0,False,1307,1438,54,57,1994_1307_1438,0,Z10,Z07,10,7
599,1994,138,1163,75,1203,63,N,0,True,1163,1203,75,63,1994_1163_1203,1,W02,W10,2,10
600,1994,138,1196,70,1335,58,N,0,True,1196,1335,70,58,1994_1196_1335,1,W03,W11,3,11
601,1994,138,1242,69,1448,58,N,0,True,1242,1448,69,58,1994_1242_1448,1,X04,X05,4,5
602,1994,138,1268,95,1269,87,N,0,True,1268,1269,95,87,1994_1268_1269,1,Y10,Y02,10,2
603,1994,138,1276,84,1400,79,N,0,True,1276,1400,84,79,1994_1276_1400,1,Y03,Y06,3,6
604,1994,138,1281,109,1458,96,N,0,True,1281,1458,109,96,1994_1281_1458,1,Z01,Z09,1,9
605,1994,138,1345,83,1104,73,N,0,False,1104,1345,73,83,1994_1104_1345,0,X09,X01,9,1
606,1994,138,1393,64,1453,59,N,0,True,1393,1453,64,59,1994_1393_1453,1,Z04,Z12,4,12
607,1994,139,1112,71,1438,58,N,0,True,1112,1438,71,58,1994_1112_1438,1,Z02,Z07,2,7
608,1994,139,1116,85,1207,73,N,0,True,1116,1207,85,73,1994_1116_1207,1,Y01,Y09,1,9
609,1994,139,1130,75,1314,72,N,0,True,1130,1314,75,72,1994_1130_1314,1,W09,W01,9,1
610,1994,139,1181,85,1277,74,N,0,True,1181,1277,85,74,1994_1181_1277,1,X02,X07,2,7
611,1994,139,1231,67,1396,58,N,0,True,1231,1396,67,58,1994_1231_1396,1,W05,W04,5,4
612,1994,139,1257,60,1278,55,N,0,True,1257,1278,60,55,1994_1257_1278,1,Z03,Z06,3,6
613,1994,139,1266,75,1246,63,N,0,False,1246,1266,63,75,1994_1246_1266,0,X03,X06,3,6
614,1994,139,1409,82,1329,80,N,0,False,1329,1409,80,82,1994_1329_1409,0,Y04,Y12,4,12
615,1994,143,1112,82,1257,70,N,0,True,1112,1257,82,70,1994_1112_1257,1,Z02,Z03,2,3
616,1994,143,1181,59,1266,49,N,0,True,1181,1266,59,49,1994_1181_1266,1,X02,X06,2,6
617,1994,143,1281,98,1393,88,N,1,True,1281,1393,98,88,1994_1281_1393,1,Z01,Z04,1,4
618,1994,143,1345,83,1242,78,N,0,False,1242,1345,78,83,1994_1242_1345,0,X04,X01,4,1
619,1994,144,1116,103,1409,84,N,0,True,1116,1409,103,84,1994_1116_1409,1,Y01,Y12,1,12
620,1994,144,1130,77,1231,68,N,0,True,1130,1231,77,68,1994_1130_1231,1,W09,W05,9,5
621,1994,144,1196,69,1163,60,N,1,False,1163,1196,60,69,1994_1163_1196,0,W02,W03,2,3
622,1994,144,1276,78,1268,71,N,0,False,1268,1276,71,78,1994_1268_1276,0,Y10,Y03,10,3
623,1994,145,1112,92,1281,72,N,0,True,1112,1281,92,72,1994_1112_1281,1,Z02,Z01,2,1
624,1994,145,1181,69,1345,60,N,0,True,1181,1345,69,60,1994_1181_1345,1,X02,X01,2,1
625,1994,146,1116,76,1276,68,N,0,True,1116,1276,76,68,1994_1116_1276,1,Y01,Y03,1,3
626,1994,146,1196,74,1130,66,N,0,False,1130,1196,66,74,1994_1130_1196,0,W09,W03,9,3
627,1994,152,1116,91,1112,82,N,0,False,1112,1116,82,91,1994_1112_1116,0,Z02,Y01,2,1
628,1994,152,1181,70,1196,65,N,0,True,1181,1196,70,65,1994_1181_1196,1,X02,W03,2,3
629,1994,154,1116,76,1181,72,N,0,True,1116,1181,76,72,1994_1116_1181,1,Y01,X02,1,2
630,1995,136,1104,91,1335,85,N,1,True,1104,1335,91,85,1995_1104_1335,1,W05,W12,5,12
631,1995,136,1113,81,1123,66,N,0,True,1113,1123,81,66,1995_1113_1123,1,Z05,Z12,5,12
632,1995,136,1153,77,1396,71,N,0,True,1153,1396,77,71,1995_1153_1396,1,X07,X10,7,10
633,1995,136,1163,100,1151,71,N,0,False,1151,1163,71,100,1995_1151_1163,0,X15,X02,15,2
634,1995,136,1242,82,1159,68,N,0,False,1159,1242,68,82,1995_1159_1242,0,Y16,Y01,16,1
635,1995,136,1246,113,1291,67,N,0,True,1246,1291,113,67,1995_1246_1291,1,Z01,Z16,1,16
636,1995,136,1264,77,1328,67,N,0,True,1264,1328,77,67,1995_1264_1328,1,Z13,Z04,13,4
637,1995,136,1268,87,1211,63,N,0,False,1211,1268,63,87,1995_1211_1268,0,X14,X03,14,3
638,1995,136,1275,71,1112,62,N,0,False,1112,1275,62,71,1995_1112_1275,0,Y05,Y12,5,12
639,1995,136,1329,73,1180,49,N,0,False,1180,1329,49,73,1995_1180_1329,0,W13,W04,13,4
640,1995,136,1387,64,1278,61,N,0,False,1278,1387,61,64,1995_1278_1387,0,W08,W09,8,9
641,1995,136,1400,90,1332,73,N,0,False,1332,1400,73,90,1995_1332_1400,0,X06,X11,6,11
642,1995,136,1408,76,1140,70,N,0,False,1140,1408,70,76,1995_1140_1408,0,Z08,Z09,8,9
643,1995,136,1438,96,1311,72,N,0,False,1311,1438,72,96,1995_1311_1438,0,Y13,Y04,13,4
644,1995,136,1443,82,1276,76,N,0,False,1276,1443,76,82,1995_1276_1443,0,Y09,Y08,9,8
645,1995,136,1448,79,1299,47,N,0,False,1299,1448,47,79,1995_1299_1448,0,W16,W01,16,1
646,1995,137,1116,79,1411,78,N,0,True,1116,1411,79,78,1995_1116_1411,1,Y02,Y15,2,15
647,1995,137,1207,68,1462,63,N,0,True,1207,1462,68,63,1995_1207_1462,1,Z06,Z11,6,11
648,1995,137,1235,64,1196,61,N,0,False,1196,1235,61,64,1995_1196_1235,0,Z10,Z07,10,7
649,1995,137,1269,68,1389,51,N,0,True,1269,1389,68,51,1995_1269_1389,1,W02,W15,2,15
650,1995,137,1272,77,1257,56,N,0,False,1257,1272,56,77,1995_1257_1272,0,Y11,Y06,11,6
651,1995,137,1280,75,1365,67,N,0,True,1280,1365,75,67,1995_1280_1365,1,X05,X12,5,12
652,1995,137,1281,65,1231,60,N,0,False,1231,1281,60,65,1995_1231_1281,0,X09,X08,9,8
653,1995,137,1314,80,1293,70,N,0,False,1293,1314,70,80,1995_1293_1314,0,Z15,Z02,15,2
654,1995,137,1330,89,1437,81,N,3,True,1330,1437,89,81,1995_1330_1437,1,W14,W03,14,3
655,1995,137,1345,49,1453,48,N,0,True,1345,1453,49,48,1995_1345_1453,1,Y03,Y14,3,14
656,1995,137,1390,70,1150,68,N,0,False,1150,1390,68,70,1995_1150_1390,0,W07,W10,7,10
657,1995,137,1393,96,1356,92,N,0,False,1356,1393,92,96,1995_1356_1393,0,Y10,Y07,10,7
658,1995,137,1409,68,1228,62,N,0,False,1228,1409,62,68,1995_1228_1409,0,W11,W06,11,6
659,1995,137,1417,92,1198,56,N,0,False,1198,1417,56,92,1995_1198_1417,0,X16,X01,16,1
660,1995,137,1428,76,1253,64,N,0,False,1253,1428,64,76,1995_1253_1428,0,X13,X04,13,4
661,1995,137,1451,79,1277,72,N,0,False,1277,1451,72,79,1995_1277_1451,0,Z03,Z14,3,14
662,1995,138,1113,64,1264,54,N,0,True,1113,1264,64,54,1995_1113_1264,1,Z05,Z13,5,13
663,1995,138,1163,96,1153,91,N,0,False,1153,1163,91,96,1995_1153_1163,0,X07,X02,7,2
664,1995,138,1242,75,1443,70,N,0,True,1242,1443,75,70,1995_1242_1443,1,Y01,Y08,1,8
665,1995,138,1246,82,1408,60,N,0,True,1246,1408,82,60,1995_1246_1408,1,Z01,Z09,1,9
666,1995,138,1268,82,1400,68,N,0,True,1268,1400,82,68,1995_1268_1400,1,X03,X11,3,11
667,1995,138,1329,66,1104,52,N,0,False,1104,1329,52,66,1995_1104_1329,0,W05,W04,5,4
668,1995,138,1438,60,1275,54,N,1,False,1275,1438,54,60,1995_1275_1438,0,Y12,Y04,12,4
669,1995,138,1448,64,1387,59,N,0,False,1387,1448,59,64,1995_1387_1448,0,W09,W01,9,1
670,1995,139,1116,96,1393,94,N,1,True,1116,1393,96,94,1995_1116_1393,1,Y02,Y07,2,7
671,1995,139,1207,53,1451,51,N,0,True,1207,1451,53,51,1995_1207_1451,1,Z06,Z14,6,14
672,1995,139,1269,75,1390,53,N,0,True,1269,1390,75,53,1995_1269_1390,1,W02,W10,2,10
673,1995,139,1272,75,1345,73,N,0,True,1272,1345,75,73,1995_1272_1345,1,Y06,Y03,6,3
674,1995,139,1280,78,1428,64,N,0,True,1280,1428,78,64,1995_1280_1428,1,X05,X04,5,4
675,1995,139,1314,73,1235,51,N,0,False,1235,1314,51,73,1995_1235_1314,0,Z07,Z02,7,2
676,1995,139,1409,64,1330,52,N,0,False,1330,1409,52,64,1995_1330_1409,0,W14,W06,14,6
677,1995,139,1417,75,1281,74,N,0,False,1281,1417,74,75,1995_1281_1417,0,X08,X01,8,1
678,1995,143,1163,99,1268,89,N,0,True,1163,1268,99,89,1995_1163_1268,1,X02,X03,2,3
679,1995,143,1246,97,1113,73,N,0,False,1113,1246,73,97,1995_1113_1246,0,Z05,Z01,5,1
680,1995,143,1314,74,1207,64,N,0,False,1207,1314,64,74,1995_1207_1314,0,Z06,Z02,6,2
681,1995,143,1417,86,1280,67,N,0,False,1280,1417,67,86,1995_1280_1417,0,X05,X01,5,1
682,1995,144,1116,96,1272,91,N,1,True,1116,1272,96,91,1995_1116_1272,1,Y02,Y06,2,6
683,1995,144,1269,76,1409,51,N,0,True,1269,1409,76,51,1995_1269_1409,1,W02,W06,2,6
684,1995,144,1329,71,1448,66,N,0,True,1329,1448,71,66,1995_1329_1448,1,W04,W01,4,1
685,1995,144,1438,67,1242,58,N,0,False,1242,1438,58,67,1995_1242_1438,0,Y01,Y04,1,4
686,1995,145,1314,74,1246,61,N,0,False,1246,1314,61,74,1995_1246_1314,0,Z01,Z02,1,2
687,1995,145,1417,102,1163,96,N,0,False,1163,1417,96,102,1995_1163_1417,0,X02,X01,2,1
688,1995,146,1116,68,1438,61,N,0,True,1116,1438,68,61,1995_1116_1438,1,Y02,Y04,2,4
689,1995,146,1329,68,1269,54,N,0,False,1269,1329,54,68,1995_1269_1329,0,W02,W04,2,4
690,1995,152,1116,75,1314,68,N,0,True,1116,1314,75,68,1995_1116_1314,1,Y02,Z02,2,2
691,1995,152,1417,74,1329,61,N,0,False,1329,1417,61,74,1995_1329_1417,0,W04,X01,4,1
692,1995,154,1417,89,1116,78,N,0,False,1116,1417,78,89,1995_1116_1417,0,Y02,X01,2,1
693,1996,136,1116,86,1336,80,N,0,True,1116,1336,86,80,1996_1116_1336,1,W12,W05,12,5
694,1996,136,1163,68,1159,59,N,0,False,1159,1163,59,68,1996_1159_1163,0,Y16,Y01,16,1
695,1996,136,1180,75,1272,63,N,0,True,1180,1272,75,63,1996_1180_1272,1,Z12,Z05,12,5
696,1996,136,1185,75,1181,60,N,0,False,1181,1185,60,75,1996_1181_1185,0,Y08,Y09,8,9
697,1996,136,1208,81,1155,74,N,0,False,1155,1208,74,81,1996_1155_1208,0,Z09,Z08,9,8
698,1996,136,1235,74,1143,64,N,0,False,1143,1235,64,74,1996_1143_1235,0,X12,X05,12,5
699,1996,136,1246,110,1363,72,N,0,True,1246,1363,110,72,1996_1246_1363,1,X01,X16,1,16
700,1996,136,1266,68,1284,44,N,0,True,1266,1284,68,44,1996_1266_1284,1,W04,W13,4,13
701,1996,136,1269,92,1416,70,N,0,True,1269,1416,92,70,1996_1269_1416,1,W01,W16,1,16
702,1996,136,1280,58,1433,51,N,0,True,1280,1433,58,51,1996_1280_1433,1,Y05,Y12,5,12
703,1996,136,1343,43,1417,41,N,0,True,1343,1417,43,41,1996_1343_1417,1,Y13,Y04,13,4
704,1996,136,1345,73,1441,71,N,0,True,1345,1441,73,71,1996_1345_1441,1,Z01,Z16,1,16
705,1996,136,1390,66,1133,58,N,0,False,1133,1390,58,66,1996_1133_1390,0,W08,W09,8,9
706,1996,136,1393,88,1286,55,N,0,False,1286,1393,55,88,1996_1286_1393,0,Z13,Z04,13,4
707,1996,136,1428,72,1145,43,N,0,False,1145,1428,43,72,1996_1145_1428,0,X13,X04,13,4
708,1996,136,1439,61,1453,48,N,0,True,1439,1453,61,48,1996_1439_1453,1,X09,X08,9,8
709,1996,137,1112,90,1434,51,N,0,True,1112,1434,90,51,1996_1112_1434,1,Z03,Z14,3,14
710,1996,137,1130,64,1231,51,N,0,True,1130,1231,64,51,1996_1130_1231,1,Y11,Y06,11,6
711,1996,137,1153,66,1422,61,N,0,True,1153,1422,66,61,1996_1153_1422,1,Y02,Y15,2,15
712,1996,137,1207,93,1290,56,N,0,True,1207,1290,93,56,1996_1207_1290,1,W02,W15,2,15
713,1996,137,1210,90,1122,79,N,0,False,1122,1210,79,90,1996_1122_1210,0,Y14,Y03,14,3
714,1996,137,1234,81,1203,79,N,0,False,1203,1234,79,81,1996_1203_1234,0,Z11,Z06,11,6
715,1996,137,1242,92,1354,54,N,0,True,1242,1354,92,54,1996_1242_1354,1,Z02,Z15,2,15
716,1996,137,1257,82,1409,80,N,1,True,1257,1409,82,80,1996_1257_1409,1,X06,X11,6,11
717,1996,137,1307,69,1243,48,N,0,False,1243,1307,48,69,1996_1243_1307,0,W10,W07,10,7
718,1996,137,1314,83,1309,62,N,0,False,1309,1314,62,83,1996_1309_1314,0,W11,W06,11,6
719,1996,137,1365,91,1268,79,N,0,False,1268,1365,79,91,1996_1268_1365,0,Z07,Z10,7,10
720,1996,137,1396,61,1328,43,N,0,False,1328,1396,43,61,1996_1328_1396,0,Y10,Y07,10,7
721,1996,137,1400,80,1276,76,N,0,False,1276,1400,76,80,1996_1276_1400,0,X07,X10,7,10
722,1996,137,1403,74,1296,73,N,0,False,1296,1403,73,74,1996_1296_1403,0,W14,W03,14,3
723,1996,137,1437,92,1339,58,N,0,False,1339,1437,58,92,1996_1339_1437,0,X14,X03,14,3
724,1996,137,1448,62,1419,50,N,0,False,1419,1448,50,62,1996_1419_1448,0,X15,X02,15,2
725,1996,138,1116,65,1266,56,N,0,True,1116,1266,65,56,1996_1116_1266,1,W12,W04,12,4
726,1996,138,1163,95,1185,81,N,0,True,1163,1185,95,81,1996_1163_1185,1,Y01,Y09,1,9
727,1996,138,1208,76,1345,69,N,0,True,1208,1345,76,69,1996_1208_1345,1,Z08,Z01,8,1
728,1996,138,1246,84,1439,60,N,0,True,1246,1439,84,60,1996_1246_1439,1,X01,X09,1,9
729,1996,138,1269,79,1390,74,N,0,True,1269,1390,79,74,1996_1269_1390,1,W01,W09,1,9
730,1996,138,1280,63,1343,41,N,0,True,1280,1343,63,41,1996_1280_1343,1,Y05,Y13,5,13
731,1996,138,1393,69,1180,58,N,0,False,1180,1393,58,69,1996_1180_1393,0,Z12,Z04,12,4
732,1996,138,1428,73,1235,67,N,0,False,1235,1428,67,73,1996_1235_1428,0,X05,X04,5,4
733,1996,139,1112,87,1234,73,N,0,True,1112,1234,87,73,1996_1112_1234,1,Z03,Z06,3,6
734,1996,139,1153,78,1396,65,N,0,True,1153,1396,78,65,1996_1153_1396,1,Y02,Y07,2,7
735,1996,139,1207,73,1307,62,N,0,True,1207,1307,73,62,1996_1207_1307,1,W02,W07,2,7
736,1996,139,1210,103,1130,89,N,0,False,1130,1210,89,103,1996_1130_1210,0,Y11,Y03,11,3
737,1996,139,1242,76,1365,51,N,0,True,1242,1365,76,51,1996_1242_1365,1,Z02,Z10,2,10
738,1996,139,1257,68,1437,64,N,0,True,1257,1437,68,64,1996_1257_1437,1,X06,X03,6,3
739,1996,139,1403,92,1314,73,N,0,False,1314,1403,73,92,1996_1314_1403,0,W06,W03,6,3
740,1996,139,1448,65,1400,62,N,0,False,1400,1448,62,65,1996_1400_1448,0,X10,X02,10,2
741,1996,143,1207,98,1403,90,N,0,True,1207,1403,98,90,1996_1207_1403,1,W02,W03,2,3
742,1996,143,1246,101,1428,70,N,0,True,1246,1428,101,70,1996_1246_1428,1,X01,X04,1,4
743,1996,143,1269,79,1116,63,N,0,False,1116,1269,63,79,1996_1116_1269,0,W12,W01,12,1
744,1996,143,1448,60,1257,59,N,0,False,1257,1448,59,60,1996_1257_1448,0,X06,X02,6,2
745,1996,144,1153,87,1210,70,N,0,True,1153,1210,87,70,1996_1153_1210,1,Y02,Y03,2,3
746,1996,144,1242,83,1112,80,N,0,False,1112,1242,80,83,1996_1112_1242,0,Z03,Z02,3,2
747,1996,144,1280,60,1163,55,N,0,False,1163,1280,55,60,1996_1163_1280,0,Y01,Y05,1,5
748,1996,144,1393,83,1208,81,N,1,False,1208,1393,81,83,1996_1208_1393,0,Z08,Z04,8,4
749,1996,145,1246,83,1448,63,N,0,True,1246,1448,83,63,1996_1246_1448,1,X01,X02,1,2
750,1996,145,1269,86,1207,62,N,0,False,1207,1269,62,86,1996_1207_1269,0,W02,W01,2,1
751,1996,146,1280,73,1153,63,N,0,False,1153,1280,63,73,1996_1153_1280,0,Y02,Y05,2,5
752,1996,146,1393,60,1242,57,N,0,False,1242,1393,57,60,1996_1242_1393,0,Z02,Z04,2,4
753,1996,152,1246,81,1269,74,N,0,True,1246,1269,81,74,1996_1246_1269,1,X01,W01,1,1
754,1996,152,1393,77,1280,69,N,0,False,1280,1393,69,77,1996_1280_1393,0,Y05,Z04,5,4
755,1996,154,1246,76,1393,67,N,0,True,1246,1393,76,67,1996_1246_1393,1,X01,Z04,1,4
756,1997,136,1112,65,1375,57,N,0,True,1112,1375,65,57,1997_1112_1375,1,X04,X13,4,13
757,1997,136,1130,73,1434,66,N,0,True,1130,1434,73,66,1997_1130_1434,1,Z05,Z12,5,12
758,1997,136,1143,55,1343,52,N,0,True,1143,1343,55,52,1997_1143_1343,1,W05,W12,5,12
759,1997,136,1153,86,1139,69,N,0,False,1139,1153,69,86,1997_1139_1153,0,Y14,Y03,14,3
760,1997,136,1158,75,1268,66,N,0,True,1158,1268,75,66,1997_1158_1268,1,X12,X05,12,5
761,1997,136,1160,80,1231,62,N,0,True,1160,1231,80,62,1997_1160_1231,1,W09,W08,9,8
762,1997,136,1234,73,1438,60,N,0,True,1234,1438,73,60,1997_1234_1438,1,Z08,Z09,8,9
763,1997,136,1235,69,1229,57,N,0,False,1229,1235,57,69,1997_1229_1235,0,Y11,Y06,11,6
764,1997,136,1242,78,1238,64,N,0,False,1238,1242,64,78,1997_1238_1242,0,X16,X01,16,1
765,1997,136,1246,92,1285,54,N,0,True,1246,1285,92,54,1997_1246_1285,1,Z01,Z16,1,16
766,1997,136,1314,82,1193,74,N,0,False,1193,1314,74,82,1997_1193_1314,0,W16,W01,16,1
767,1997,136,1345,83,1348,76,N,1,True,1345,1348,83,76,1997_1345_1348,1,X08,X09,8,9
768,1997,136,1386,75,1334,65,N,0,False,1334,1386,65,75,1997_1334_1386,0,Z13,Z04,13,4
769,1997,136,1417,109,1149,75,N,0,False,1149,1417,75,109,1997_1149_1417,0,Y15,Y02,15,2
770,1997,136,1437,101,1254,91,N,0,False,1254,1437,91,101,1997_1254_1437,0,W13,W04,13,4
771,1997,136,1462,80,1435,68,N,0,False,1435,1462,68,80,1997_1435_1462,0,Y10,Y07,10,7
772,1997,137,1150,79,1207,67,N,0,True,1150,1207,79,67,1997_1150_1207,1,Z07,Z10,7,10
773,1997,137,1151,73,1208,70,N,0,True,1151,1208,73,70,1997_1151_1208,1,X14,X03,14,3
774,1997,137,1155,68,1275,56,N,0,True,1155,1275,68,56,1997_1155_1275,1,Y04,Y13,4,13
775,1997,137,1164,78,1376,65,N,0,True,1164,1376,78,65,1997_1164_1376,1,W15,W02,15,2
776,1997,137,1181,71,1293,68,N,0,True,1181,1293,71,68,1997_1181_1293,1,X02,X15,2,15
777,1997,137,1228,90,1425,77,N,0,True,1228,1425,90,77,1997_1228_1425,1,X06,X11,6,11
778,1997,137,1257,65,1269,57,N,0,True,1257,1269,65,57,1997_1257_1269,1,W06,W11,6,11
779,1997,137,1278,78,1402,46,N,0,True,1278,1402,78,46,1997_1278_1402,1,Y01,Y16,1,16
780,1997,137,1307,59,1330,55,N,0,True,1307,1330,59,55,1997_1307_1330,1,W03,W14,3,14
781,1997,137,1344,81,1266,59,N,0,False,1266,1344,59,81,1997_1266_1344,0,X07,X10,7,10
782,1997,137,1390,80,1328,67,N,0,False,1328,1390,67,80,1997_1328_1390,0,Z11,Z06,11,6
783,1997,137,1396,62,1279,40,N,0,False,1279,1396,40,62,1997_1279_1396,0,Y08,Y09,8,9
784,1997,137,1400,71,1458,58,N,0,True,1400,1458,71,58,1997_1400_1458,1,W10,W07,10,7
785,1997,137,1409,81,1131,52,N,0,False,1131,1409,52,81,1997_1131_1409,0,Y12,Y05,12,5
786,1997,137,1428,75,1298,61,N,0,False,1298,1428,61,75,1997_1298_1428,0,Z15,Z02,15,2
787,1997,137,1448,68,1388,46,N,0,False,1388,1448,46,68,1997_1388_1448,0,Z14,Z03,14,3
788,1997,138,1112,73,1158,69,N,0,True,1112,1158,73,69,1997_1112_1158,1,X04,X12,4,12
789,1997,138,1143,75,1437,68,N,0,True,1143,1437,75,68,1997_1143_1437,1,W05,W04,5,4
790,1997,138,1235,67,1153,66,N,0,False,1153,1235,66,67,1997_1153_1235,0,Y03,Y06,3,6
791,1997,138,1242,75,1345,61,N,0,True,1242,1345,75,61,1997_1242_1345,1,X01,X08,1,8
792,1997,138,1246,75,1234,69,N,0,False,1234,1246,69,75,1997_1234_1246,0,Z08,Z01,8,1
793,1997,138,1314,73,1160,56,N,0,False,1160,1314,56,73,1997_1160_1314,0,W09,W01,9,1
794,1997,138,1386,81,1130,77,N,1,False,1130,1386,77,81,1997_1130_1386,0,Z05,Z04,5,4
795,1997,138,1417,96,1462,83,N,0,True,1417,1462,96,83,1997_1417_1462,1,Y02,Y07,2,7
796,1997,139,1151,75,1228,63,N,0,True,1151,1228,75,63,1997_1151_1228,1,X14,X06,14,6
797,1997,139,1155,65,1409,59,N,0,True,1155,1409,65,59,1997_1155_1409,1,Y04,Y05,4,5
798,1997,139,1257,64,1307,63,N,0,True,1257,1307,64,63,1997_1257_1307,1,W06,W03,6,3
799,1997,139,1278,76,1396,57,N,0,True,1278,1396,76,57,1997_1278_1396,1,Y01,Y09,1,9
800,1997,139,1344,98,1181,87,N,0,False,1181,1344,87,98,1997_1181_1344,0,X02,X10,2,10
801,1997,139,1390,72,1448,66,N,0,True,1390,1448,72,66,1997_1390_1448,1,Z06,Z03,6,3
802,1997,139,1400,82,1164,81,N,0,False,1164,1400,81,82,1997_1164_1400,0,W15,W10,15,10
803,1997,139,1428,77,1150,58,N,0,False,1150,1428,58,77,1997_1150_1428,0,Z07,Z02,7,2
804,1997,143,1246,83,1386,68,N,0,True,1246,1386,83,68,1997_1246_1386,1,Z01,Z04,1,4
805,1997,143,1278,90,1155,84,N,1,False,1155,1278,84,90,1997_1155_1278,0,Y04,Y01,4,1
806,1997,143,1417,74,1235,73,N,1,False,1235,1417,73,74,1997_1235_1417,0,Y06,Y02,6,2
807,1997,143,1428,82,1390,77,N,1,False,1390,1428,77,82,1997_1390_1428,0,Z06,Z02,6,2
808,1997,144,1112,85,1242,82,N,0,True,1112,1242,85,82,1997_1112_1242,1,X04,X01,4,1
809,1997,144,1257,78,1400,63,N,0,True,1257,1400,78,63,1997_1257_1400,1,W06,W10,6,10
810,1997,144,1314,63,1143,57,N,0,False,1143,1314,57,63,1997_1143_1314,0,W05,W01,5,1
811,1997,144,1344,71,1151,65,N,0,False,1151,1344,65,71,1997_1151_1344,0,X14,X10,14,10
812,1997,145,1246,72,1428,59,N,0,True,1246,1428,72,59,1997_1246_1428,1,Z01,Z02,1,2
813,1997,145,1278,80,1417,72,N,0,True,1278,1417,80,72,1997_1278_1417,1,Y01,Y02,1,2
814,1997,146,1112,96,1344,92,N,1,True,1112,1344,96,92,1997_1112_1344,1,X04,X10,4,10
815,1997,146,1314,97,1257,74,N,0,False,1257,1314,74,97,1997_1257_1314,0,W06,W01,6,1
816,1997,152,1112,66,1314,58,N,0,True,1112,1314,66,58,1997_1112_1314,1,X04,W01,4,1
817,1997,152,1246,78,1278,69,N,0,True,1246,1278,78,69,1997_1246_1278,1,Z01,Y01,1,1
