,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,win_team_is_low_id,team_a,team_b,score_a,score_b,ID,result,team_a_seed,team_b_seed,team_a_seed_num,team_b_seed_num,team_a,score_mean_a,score_std_a,score_min_a,score_max_a,diff_mean_a,diff_std_a,diff_min_a,diff_max_a,is_home_mean_a,count_games_a,team_b,score_mean_b,score_std_b,score_min_b,score_max_b,diff_mean_b,diff_std_b,diff_min_b,diff_max_b,is_home_mean_b,count_games_b
513,1993,136,1365,64,1112,61,N,0,False,1112,1365,61,64,1993_1112_1365,0,Z02,Z15,2,15,1112,84.4074074074074,12.444520756786774,57,116,12.777777777777779,13.46886247647723,-15,40,0.5555555555555556,27,1365,68.5925925925926,11.689111498968929,35,91,1.5555555555555556,11.669596701663995,-31,23,0.4444444444444444,27
515,1993,136,1385,85,1403,67,N,0,True,1385,1403,85,67,1993_1385_1403,1,W05,W12,5,12,1385,75.10714285714286,10.307635737517815,55,101,3.5,12.772945946340966,-25,33,0.5,28,1403,78.81481481481481,12.437650770750746,54,105,2.074074074074074,11.54231654500392,-21,20,0.37037037037037035,27
516,1993,136,1396,75,1281,61,N,0,False,1281,1396,61,75,1993_1281_1396,0,Z10,Z07,10,7,1281,73.48275862068965,11.118262613681962,50,99,4.896551724137931,14.415628492285247,-17,43,0.4827586206896552,29,1396,69.06896551724138,10.264122794899157,45,89,2.103448275862069,15.283849616942076,-37,27,0.3793103448275862,29
517,1993,136,1408,55,1243,53,N,0,False,1243,1408,53,55,1993_1243_1408,0,Y06,Y11,6,11,1243,70.89655172413794,12.095881316695621,47,97,3.103448275862069,14.998439984559838,-21,33,0.5172413793103449,29,1408,76.67857142857143,13.899250103482323,55,107,7.178571428571429,15.458555275863626,-27,42,0.5714285714285714,28
520,1993,137,1153,93,1164,66,N,0,True,1153,1164,93,66,1993_1153_1164,1,W02,W15,2,15,1153,73.53571428571429,13.265053343716342,40,103,15.642857142857142,16.962298686191584,-15,60,0.5,28,1164,74.06896551724138,10.716912650048448,51,93,8.517241379310345,15.33348504244218,-24,34,0.3793103448275862,29
521,1993,137,1203,82,1307,68,N,0,True,1203,1307,82,68,1993_1203_1307,1,Z12,Z05,12,5,1203,76.14814814814815,10.238328077540878,56,105,7.518518518518518,11.321763828235254,-16,27,0.4444444444444444,27,1307,69.24137931034483,11.044245988664327,45,96,6.344827586206897,14.437737906682923,-33,25,0.5172413793103449,29
522,1993,137,1231,97,1460,54,N,0,True,1231,1460,97,54,1993_1231_1460,1,X01,X16,1,16,1231,87.3225806451613,11.708649500189148,61,107,14.935483870967742,14.995411484564132,-5,48,0.4838709677419355,31,1460,89.57142857142857,17.601406870177275,55,136,10.928571428571429,20.41228492014982,-21,66,0.5714285714285714,28
523,1993,137,1234,82,1419,69,N,0,True,1234,1419,82,69,1993_1234_1419,1,Y04,Y13,4,13,1234,77.44827586206897,14.216655742213458,56,104,12.172413793103448,17.13406999751673,-11,56,0.5517241379310345,29,1419,86.89655172413794,12.573625535751432,64,113,13.620689655172415,12.048751544998488,-9,41,0.4482758620689655,29
524,1993,137,1246,96,1351,52,N,0,True,1246,1351,96,52,1993_1246_1351,1,Y01,Y16,1,16,1246,86.51724137931035,10.571594992698842,65,108,16.551724137931036,14.850652238914702,-15,61,0.5517241379310345,29,1351,74.13793103448276,11.134643935326464,55,99,4.275862068965517,13.062751164295198,-24,38,0.4827586206896552,29
525,1993,137,1257,76,1174,70,N,0,False,1174,1257,70,76,1993_1174_1257,0,X13,X04,13,4,1174,74.64285714285714,10.900948941752175,54,106,5.392857142857143,11.83009121693735,-21,23,0.39285714285714285,28,1257,80.29629629629629,9.453590342847015,60,98,6.148148148148148,12.059798772730266,-21,27,0.5555555555555556,27
526,1993,137,1269,54,1335,50,N,0,True,1269,1335,54,50,1993_1269_1335,1,W03,W14,3,14,1269,74.20689655172414,12.829595557440134,44,96,9.89655172413793,14.221072964307497,-25,48,0.3448275862068966,29,1335,73.07692307692308,11.661639942728735,51,89,9.923076923076923,13.14510730857098,-22,35,0.4230769230769231,26
528,1993,137,1308,93,1304,79,N,0,False,1304,1308,79,93,1993_1304_1308,0,W10,W07,10,7,1304,80.6,14.86630070164478,45,116,5.5,16.3005182908926,-29,40,0.5333333333333333,30,1308,77.06896551724138,11.734963127590616,53,104,5.0344827586206895,11.04045404934795,-26,28,0.41379310344827586,29
529,1993,137,1329,74,1266,62,N,0,False,1266,1329,62,74,1993_1266_1329,0,X12,X05,12,5,1266,74.25925925925925,15.341227993654103,38,105,14.333333333333334,17.097008285302206,-10,49,0.5925925925925926,27,1329,75.04347826086956,9.436285193913418,60,94,5.260869565217392,14.353388549253788,-19,27,0.4782608695652174,23
531,1993,137,1417,81,1235,70,N,0,False,1235,1417,70,81,1993_1235_1417,0,Z08,Z09,8,9,1235,81.41379310344827,17.483701065725903,49,119,11.344827586206897,23.708461211241154,-27,70,0.5172413793103449,29,1417,78.12903225806451,10.858919330774036,56,99,2.161290322580645,11.87742052297425,-22,29,0.5483870967741935,31
533,1993,137,1438,78,1264,66,N,0,False,1264,1438,66,78,1993_1264_1438,0,W11,W06,11,6,1264,73.37931034482759,10.2797088379537,57,92,6.827586206896552,13.085075919636848,-23,32,0.3793103448275862,29,1438,74.85714285714286,13.788654181136899,53,100,5.0,14.370752190421992,-22,36,0.5357142857142857,28
535,1993,137,1462,73,1309,55,N,0,False,1309,1462,55,73,1993_1309_1462,0,X08,X09,8,9,1309,73.25,11.686094934357447,43,96,12.5,10.01665280087781,-9,33,0.5714285714285714,28,1462,73.11111111111111,10.304343122173634,53,93,8.185185185185185,11.754007621092269,-16,34,0.4074074074074074,27
536,1993,138,1116,80,1385,74,N,0,True,1116,1385,80,74,1993_1116_1385,1,W04,W05,4,5,1116,87.39285714285714,12.679348288294356,65,123,9.357142857142858,16.470432060973152,-13,57,0.39285714285714285,28,1385,75.10714285714286,10.307635737517815,55,101,3.5,12.772945946340966,-25,33,0.5,28
537,1993,138,1143,82,1181,77,N,0,True,1143,1181,82,77,1993_1143_1181,1,X06,X03,6,3,1143,79.85185185185185,9.824238877168524,54,104,6.518518518518518,13.224017690348266,-20,25,0.4444444444444444,27,1181,86.13333333333334,14.887470624964987,55,117,15.233333333333333,16.9251564111009,-14,48,0.5333333333333333,30
539,1993,138,1242,90,1140,76,N,0,False,1140,1242,76,90,1993_1140_1242,0,X07,X02,7,2,1140,81.125,15.309179198831508,53,128,9.09375,14.215755400713084,-23,46,0.4375,32,1242,81.25,13.116641959598354,49,108,11.714285714285714,16.659681075728116,-15,49,0.42857142857142855,28
540,1993,138,1314,112,1348,67,N,0,True,1314,1348,112,67,1993_1314_1348,1,W01,W08,1,8,1314,86.40625,13.39922813135626,62,119,18.1875,16.54990010690056,-26,47,0.375,32,1348,77.71428571428571,11.436967815126211,50,100,4.714285714285714,13.764842878540223,-26,40,0.35714285714285715,28
541,1993,138,1396,68,1365,57,N,0,False,1365,1396,57,68,1993_1365_1396,0,Z15,Z07,15,7,1365,68.5925925925926,11.689111498968929,35,91,1.5555555555555556,11.669596701663995,-31,23,0.4444444444444444,27,1396,69.06896551724138,10.264122794899157,45,89,2.103448275862069,15.283849616942076,-37,27,0.3793103448275862,29
542,1993,138,1435,85,1228,68,N,0,False,1228,1435,68,85,1993_1228_1435,0,Z06,Z03,6,3,1228,76.2,11.713240371477056,52,97,3.2,11.186198392785576,-21,27,0.5333333333333333,30,1435,83.70967741935483,11.512872645831692,61,116,13.774193548387096,16.40875716890091,-16,45,0.45161290322580644,31
545,1993,139,1203,90,1380,80,N,0,True,1203,1380,90,80,1993_1203_1380,1,Z12,Z13,12,13,1203,76.14814814814815,10.238328077540878,56,105,7.518518518518518,11.321763828235254,-16,27,0.4444444444444444,27,1380,95.84,18.26125223891651,69,155,10.04,17.56293445488728,-12,64,0.28,25
546,1993,139,1231,73,1462,70,N,0,True,1231,1462,73,70,1993_1231_1462,1,X01,X09,1,9,1231,87.3225806451613,11.708649500189148,61,107,14.935483870967742,14.995411484564132,-5,48,0.4838709677419355,31,1462,73.11111111111111,10.304343122173634,53,93,8.185185185185185,11.754007621092269,-16,34,0.4074074074074074,27
547,1993,139,1246,83,1428,62,N,0,True,1246,1428,83,62,1993_1246_1428,1,Y01,Y08,1,8,1246,86.51724137931035,10.571594992698842,65,108,16.551724137931036,14.850652238914702,-15,61,0.5517241379310345,29,1428,77.17857142857143,12.229453127982618,54,103,11.857142857142858,14.40091119985966,-14,34,0.4642857142857143,28
548,1993,139,1257,78,1329,63,N,0,True,1257,1329,78,63,1993_1257_1329,1,X04,X05,4,5,1257,80.29629629629629,9.453590342847015,60,98,6.148148148148148,12.059798772730266,-21,27,0.5555555555555556,27,1329,75.04347826086956,9.436285193913418,60,94,5.260869565217392,14.353388549253788,-19,27,0.4782608695652174,23
549,1993,139,1276,86,1417,84,N,1,True,1276,1417,86,84,1993_1276_1417,1,Z01,Z09,1,9,1276,82.63333333333334,8.539899592938506,66,98,10.7,10.576975644913977,-11,32,0.5333333333333333,30,1417,78.12903225806451,10.858919330774036,56,99,2.161290322580645,11.87742052297425,-22,29,0.5483870967741935,31
550,1993,139,1438,71,1269,56,N,0,False,1269,1438,56,71,1993_1269_1438,0,W03,W06,3,6,1269,74.20689655172414,12.829595557440134,44,96,9.89655172413793,14.221072964307497,-25,48,0.3448275862068966,29,1438,74.85714285714286,13.788654181136899,53,100,5.0,14.370752190421992,-22,36,0.5357142857142857,28
551,1993,139,1448,84,1234,78,N,0,False,1234,1448,78,84,1993_1234_1448,0,Y04,Y05,4,5,1234,77.44827586206897,14.216655742213458,56,104,12.172413793103448,17.13406999751673,-11,56,0.5517241379310345,29,1448,77.62962962962963,13.71172476428097,57,106,8.518518518518519,16.577023882401836,-27,37,0.5555555555555556,27
552,1993,143,1199,81,1443,78,N,1,True,1199,1443,81,78,1993_1199_1443,1,Y03,Y07,3,7,1199,86.51612903225806,12.766808444143834,63,111,6.806451612903226,12.639671290131744,-23,31,0.4838709677419355,31,1443,86.82758620689656,13.215437308361441,66,121,14.724137931034482,15.975196291492763,-9,56,0.4827586206896552,29
553,1993,143,1231,82,1257,69,N,0,True,1231,1257,82,69,1993_1231_1257,1,X01,X04,1,4,1231,87.3225806451613,11.708649500189148,61,107,14.935483870967742,14.995411484564132,-5,48,0.4838709677419355,31,1257,80.29629629629629,9.453590342847015,60,98,6.148148148148148,12.059798772730266,-21,27,0.5555555555555556,27
554,1993,143,1242,93,1143,76,N,0,False,1143,1242,76,93,1993_1143_1242,0,X06,X02,6,2,1143,79.85185185185185,9.824238877168524,54,104,6.518518518518518,13.224017690348266,-20,25,0.4444444444444444,27,1242,81.25,13.116641959598354,49,108,11.714285714285714,16.659681075728116,-15,49,0.42857142857142855,28
556,1993,144,1153,71,1438,54,N,0,True,1153,1438,71,54,1993_1153_1438,1,W02,W06,2,6,1153,73.53571428571429,13.265053343716342,40,103,15.642857142857142,16.962298686191584,-15,60,0.5,28,1438,74.85714285714286,13.788654181136899,53,100,5.0,14.370752190421992,-22,36,0.5357142857142857,28
557,1993,144,1276,72,1203,64,N,0,False,1203,1276,64,72,1993_1203_1276,0,Z12,Z01,12,1,1203,76.14814814814815,10.238328077540878,56,105,7.518518518518518,11.321763828235254,-16,27,0.4444444444444444,27,1276,82.63333333333334,8.539899592938506,66,98,10.7,10.576975644913977,-11,32,0.5333333333333333,30
558,1993,144,1314,80,1116,74,N,0,False,1116,1314,74,80,1993_1116_1314,0,W04,W01,4,1,1116,87.39285714285714,12.679348288294356,65,123,9.357142857142858,16.470432060973152,-13,57,0.39285714285714285,28,1314,86.40625,13.39922813135626,62,119,18.1875,16.54990010690056,-26,47,0.375,32
559,1993,144,1396,67,1435,59,N,0,True,1396,1435,67,59,1993_1396_1435,1,Z07,Z03,7,3,1396,69.06896551724138,10.264122794899157,45,89,2.103448275862069,15.283849616942076,-37,27,0.3793103448275862,29,1435,83.70967741935483,11.512872645831692,61,116,13.774193548387096,16.40875716890091,-16,45,0.45161290322580644,31
560,1993,145,1242,83,1231,77,N,0,False,1231,1242,77,83,1993_1231_1242,0,X01,X02,1,2,1231,87.3225806451613,11.708649500189148,61,107,14.935483870967742,14.995411484564132,-5,48,0.4838709677419355,31,1242,81.25,13.116641959598354,49,108,11.714285714285714,16.659681075728116,-15,49,0.42857142857142855,28
562,1993,146,1276,77,1396,72,N,0,True,1276,1396,77,72,1993_1276_1396,1,Z01,Z07,1,7,1276,82.63333333333334,8.539899592938506,66,98,10.7,10.576975644913977,-11,32,0.5333333333333333,30,1396,69.06896551724138,10.264122794899157,45,89,2.103448275862069,15.283849616942076,-37,27,0.3793103448275862,29
563,1993,146,1314,75,1153,68,N,1,False,1153,1314,68,75,1993_1153_1314,0,W02,W01,2,1,1153,73.53571428571429,13.265053343716342,40,103,15.642857142857142,16.962298686191584,-15,60,0.5,28,1314,86.40625,13.39922813135626,62,119,18.1875,16.54990010690056,-26,47,0.375,32
564,1993,152,1276,81,1246,78,N,1,False,1246,1276,78,81,1993_1246_1276,0,Y01,Z01,1,1,1246,86.51724137931035,10.571594992698842,65,108,16.551724137931036,14.850652238914702,-15,61,0.5517241379310345,29,1276,82.63333333333334,8.539899592938506,66,98,10.7,10.576975644913977,-11,32,0.5333333333333333,30
565,1993,152,1314,78,1242,68,N,0,False,1242,1314,68,78,1993_1242_1314,0,X02,W01,2,1,1242,81.25,13.116641959598354,49,108,11.714285714285714,16.659681075728116,-15,49,0.42857142857142855,28,1314,86.40625,13.39922813135626,62,119,18.1875,16.54990010690056,-26,47,0.375,32
566,1993,154,1314,77,1276,71,N,0,False,1276,1314,71,77,1993_1276_1314,0,Z01,W01,1,1,1276,82.63333333333334,8.539899592938506,66,98,10.7,10.576975644913977,-11,32,0.5333333333333333,30,1314,86.40625,13.39922813135626,62,119,18.1875,16.54990010690056,-26,47,0.375,32
567,1994,136,1104,76,1344,70,N,0,True,1104,1344,76,70,1994_1104_1344,1,X09,X08,9,8,1104,73.53571428571429,12.449846474903906,52,104,4.571428571428571,17.82513533568398,-22,38,0.5,28,1344,79.62068965517241,11.884605267510237,54,108,9.862068965517242,16.154884572986045,-12,60,0.4827586206896552,29
568,1994,136,1163,64,1351,46,N,0,True,1163,1351,64,46,1994_1163_1351,1,W02,W15,2,15,1163,86.74193548387096,15.926848907710287,63,130,17.225806451612904,17.58732436997236,-13,54,0.4838709677419355,31,1351,77.03448275862068,13.600112285830292,55,102,6.206896551724138,15.446634655079006,-31,33,0.5172413793103449,29
569,1994,136,1196,64,1241,62,N,0,True,1196,1241,64,62,1994_1196_1241,1,W03,W14,3,14,1196,76.09375,10.40272723236401,59,100,7.40625,12.928736123145816,-15,46,0.40625,32,1241,84.0,9.031690238899282,68,110,3.793103448275862,13.031224343160291,-24,29,0.4482758620689655,29
571,1994,136,1242,102,1151,73,N,0,False,1151,1242,73,102,1994_1151_1242,0,X13,X04,13,4,1151,81.48148148148148,10.341739068046872,62,104,4.962962962962963,10.274993847954294,-24,20,0.4444444444444444,27,1242,80.19354838709677,12.903279569780464,59,106,12.129032258064516,16.241391433584894,-14,46,0.4838709677419355,31
573,1994,136,1269,78,1402,60,N,0,True,1269,1402,78,60,1994_1269_1402,1,Y02,Y15,2,15,1269,76.03030303030303,12.192428102322483,51,99,10.818181818181818,11.446764131880636,-11,29,0.42424242424242425,33,1402,73.32142857142857,9.353365690244862,55,94,8.142857142857142,11.37806299245691,-15,29,0.39285714285714285,28
574,1994,136,1276,78,1337,74,N,1,True,1276,1337,78,74,1994_1276_1337,1,Y03,Y14,3,14,1276,80.21428571428571,13.549243911820712,58,111,6.428571428571429,13.631196712303868,-24,42,0.5714285714285714,28,1337,71.48148148148148,11.7452784961263,48,89,7.0,13.289672103381056,-22,30,0.4074074074074074,27
575,1994,136,1281,76,1298,53,N,0,True,1281,1298,76,53,1994_1281_1298,1,Z01,Z16,1,16,1281,80.33333333333333,11.48242804663517,63,108,7.518518518518518,14.72666438385298,-52,28,0.5185185185185185,27,1298,75.82142857142857,12.8295191198486,50,99,1.9642857142857142,13.977447822082814,-19,44,0.5,28
576,1994,136,1335,90,1304,80,N,0,False,1304,1335,80,90,1994_1304_1335,0,W06,W11,6,11,1304,87.58620689655173,12.122933524579738,67,111,7.275862068965517,13.14723368981404,-18,39,0.5172413793103449,29,1335,75.08,9.6303340198216,53,92,12.04,9.576359781601079,-11,27,0.36,25
577,1994,136,1345,98,1416,67,N,0,True,1345,1416,98,67,1994_1345_1416,1,X01,X16,1,16,1345,84.9,13.517166607815717,62,114,11.666666666666666,12.852836352294016,-6,40,0.4666666666666667,30,1416,80.62962962962963,12.490452194031887,48,100,2.7777777777777777,11.195237082497778,-24,26,0.48148148148148145,27
578,1994,136,1393,92,1218,78,N,0,False,1218,1393,78,92,1994_1218_1393,0,Z13,Z04,13,4,1218,71.84375,13.124980798757072,47,104,-2.15625,16.716052503217455,-53,25,0.5,32,1393,84.18518518518519,12.728033980267691,56,108,9.74074074074074,14.630296785970678,-17,37,0.6296296296296297,27
580,1994,136,1448,68,1158,58,N,0,False,1158,1448,58,68,1994_1158_1448,0,X12,X05,12,5,1158,75.8,14.543039572248984,51,116,11.12,11.73428026481954,-12,38,0.56,25,1448,71.96666666666667,8.426081567057881,58,90,6.466666666666667,13.533440914582872,-24,29,0.5333333333333333,30
581,1994,136,1453,61,1143,57,N,0,False,1143,1453,57,61,1994_1143_1453,0,Z05,Z12,5,12,1143,79.34482758620689,10.43098359308516,56,98,7.482758620689655,13.487085594468224,-19,32,0.5172413793103449,29,1453,66.8125,12.156075077520807,46,97,12.4375,13.701748181374755,-14,44,0.375,32
583,1994,137,1112,81,1259,55,N,0,True,1112,1259,81,55,1994_1112_1259,1,Z02,Z15,2,15,1112,90.53333333333333,12.013593832888192,66,119,15.266666666666667,12.722321771766653,-8,44,0.5333333333333333,30,1259,79.48275862068965,9.151973595332056,65,97,0.8620689655172413,12.888877092646961,-23,24,0.4482758620689655,29
586,1994,137,1181,82,1411,70,N,0,True,1181,1411,82,70,1994_1181_1411,1,X02,X15,2,15,1181,78.64285714285714,10.677821548231321,59,106,10.964285714285714,12.387216059031251,-11,36,0.5714285714285714,28,1411,81.04,15.99343615362252,61,119,2.08,21.996060253296875,-66,49,0.36,25
587,1994,137,1207,84,1228,77,N,0,True,1207,1228,84,77,1994_1207_1228,1,Y09,Y08,9,8,1207,70.92592592592592,10.647953670960321,51,94,5.925925925925926,15.491749481394992,-27,42,0.4444444444444444,27,1228,84.29629629629629,15.970681828359051,56,121,9.814814814814815,18.324084691249375,-14,69,0.5925925925925926,27
588,1994,137,1231,84,1325,72,N,0,True,1231,1325,84,72,1994_1231_1325,1,W05,W12,5,12,1231,81.81481481481481,11.638916936914166,56,117,3.8518518518518516,16.53598338287586,-50,44,0.48148148148148145,27,1325,81.1,8.999425269005448,65,100,12.066666666666666,15.745679940275972,-26,43,0.4,30
589,1994,137,1246,83,1398,70,N,0,True,1246,1398,83,70,1994_1246_1398,1,X03,X14,3,14,1246,87.625,12.762722937296477,57,115,12.875,13.56168702037876,-12,38,0.4375,32,1398,77.60714285714286,12.29676044575633,52,96,3.357142857142857,11.706959897979921,-18,24,0.42857142857142855,28
591,1994,137,1266,81,1418,59,N,0,True,1266,1418,81,59,1994_1266_1418,1,X06,X11,6,11,1266,69.20689655172414,12.826811513235047,45,87,7.586206896551724,13.717864372986966,-19,36,0.5517241379310345,29,1418,78.46428571428571,11.461633723821738,57,100,7.75,14.21429900826264,-16,46,0.42857142857142855,28
592,1994,137,1277,84,1371,73,N,0,True,1277,1371,84,73,1994_1277_1371,1,X07,X10,7,10,1277,75.6,12.138851845950299,51,107,5.3,12.157444150637176,-25,26,0.5,30,1371,68.48275862068965,8.538236224918602,51,85,3.3793103448275863,14.802060168154798,-24,29,0.5172413793103449,29
593,1994,137,1278,74,1356,60,N,0,True,1278,1356,74,60,1994_1278_1356,1,Z06,Z11,6,11,1278,80.0,14.165686240583849,57,109,9.290322580645162,18.124005349052208,-17,50,0.4838709677419355,31,1356,78.46428571428571,12.029230272647581,52,97,7.464285714285714,12.5741714780652,-18,33,0.4642857142857143,28
594,1994,137,1314,71,1251,51,N,0,False,1251,1314,51,71,1994_1251_1314,0,W16,W01,16,1,1251,71.66666666666667,10.421870495039968,49,90,1.1111111111111112,11.412993045490312,-25,24,0.4074074074074074,27,1314,86.45454545454545,12.047019623881328,61,116,13.515151515151516,15.83335326952493,-20,54,0.45454545454545453,33
595,1994,137,1329,65,1308,55,N,0,False,1308,1329,55,65,1994_1308_1329,0,Y13,Y04,13,4,1308,79.75,13.301698582706843,58,112,7.464285714285714,11.666609977186534,-9,41,0.5,28,1329,80.16666666666667,13.8591021586421,61,113,9.633333333333333,15.356641455136248,-13,62,0.3333333333333333,30
597,1994,137,1409,112,1417,102,N,0,True,1409,1417,112,102,1994_1409_1417,1,Y12,Y05,12,5,1409,80.74074074074075,13.075498497902899,56,115,9.62962962962963,12.713252165625468,-19,38,0.37037037037037035,27,1417,85.48148148148148,13.305205373405178,63,115,10.25925925925926,15.972554808874726,-24,42,0.5555555555555556,27
600,1994,138,1196,70,1335,58,N,0,True,1196,1335,70,58,1994_1196_1335,1,W03,W11,3,11,1196,76.09375,10.40272723236401,59,100,7.40625,12.928736123145816,-15,46,0.40625,32,1335,75.08,9.6303340198216,53,92,12.04,9.576359781601079,-11,27,0.36,25
601,1994,138,1242,69,1448,58,N,0,True,1242,1448,69,58,1994_1242_1448,1,X04,X05,4,5,1242,80.19354838709677,12.903279569780464,59,106,12.129032258064516,16.241391433584894,-14,46,0.4838709677419355,31,1448,71.96666666666667,8.426081567057881,58,90,6.466666666666667,13.533440914582872,-24,29,0.5333333333333333,30
602,1994,138,1268,95,1269,87,N,0,True,1268,1269,95,87,1994_1268_1269,1,Y10,Y02,10,2,1268,79.96296296296296,12.927256480551476,61,109,7.148148148148148,16.958555144604528,-14,51,0.48148148148148145,27,1269,76.03030303030303,12.192428102322483,51,99,10.818181818181818,11.446764131880636,-11,29,0.42424242424242425,33
603,1994,138,1276,84,1400,79,N,0,True,1276,1400,84,79,1994_1276_1400,1,Y03,Y06,3,6,1276,80.21428571428571,13.549243911820712,58,111,6.428571428571429,13.631196712303868,-24,42,0.5714285714285714,28,1400,92.21875,14.801339030532818,61,125,12.03125,15.22621757406951,-25,37,0.40625,32
604,1994,138,1281,109,1458,96,N,0,True,1281,1458,109,96,1994_1281_1458,1,Z01,Z09,1,9,1281,80.33333333333333,11.48242804663517,63,108,7.518518518518518,14.72666438385298,-52,28,0.5185185185185185,27,1458,76.74074074074075,16.36034744927408,53,115,5.703703703703703,18.22258702991093,-37,36,0.5925925925925926,27
605,1994,138,1345,83,1104,73,N,0,False,1104,1345,73,83,1994_1104_1345,0,X09,X01,9,1,1104,73.53571428571429,12.449846474903906,52,104,4.571428571428571,17.82513533568398,-22,38,0.5,28,1345,84.9,13.517166607815717,62,114,11.666666666666666,12.852836352294016,-6,40,0.4666666666666667,30
606,1994,138,1393,64,1453,59,N,0,True,1393,1453,64,59,1994_1393_1453,1,Z04,Z12,4,12,1393,84.18518518518519,12.728033980267691,56,108,9.74074074074074,14.630296785970678,-17,37,0.6296296296296297,27,1453,66.8125,12.156075077520807,46,97,12.4375,13.701748181374755,-14,44,0.375,32
607,1994,139,1112,71,1438,58,N,0,True,1112,1438,71,58,1994_1112_1438,1,Z02,Z07,2,7,1112,90.53333333333333,12.013593832888192,66,119,15.266666666666667,12.722321771766653,-8,44,0.5333333333333333,30,1438,64.58620689655173,10.910405391772017,36,84,-1.3793103448275863,15.591696034161094,-41,21,0.4827586206896552,29
608,1994,139,1116,85,1207,73,N,0,True,1116,1207,85,73,1994_1116_1207,1,Y01,Y09,1,9,1116,93.33333333333333,16.881943016134127,64,129,17.48148148148148,18.219538055383484,-12,66,0.5555555555555556,27,1207,70.92592592592592,10.647953670960321,51,94,5.925925925925926,15.491749481394992,-27,42,0.4444444444444444,27
609,1994,139,1130,75,1314,72,N,0,True,1130,1314,75,72,1994_1130_1314,1,W09,W01,9,1,1130,78.10344827586206,13.213480204446537,53,107,7.689655172413793,13.792087401000884,-23,35,0.5172413793103449,29,1314,86.45454545454545,12.047019623881328,61,116,13.515151515151516,15.83335326952493,-20,54,0.45454545454545453,33
611,1994,139,1231,67,1396,58,N,0,True,1231,1396,67,58,1994_1231_1396,1,W05,W04,5,4,1231,81.81481481481481,11.638916936914166,56,117,3.8518518518518516,16.53598338287586,-50,44,0.48148148148148145,27,1396,64.06896551724138,11.025720042838655,47,88,9.206896551724139,11.184745064930523,-12,39,0.4482758620689655,29
612,1994,139,1257,60,1278,55,N,0,True,1257,1278,60,55,1994_1257_1278,1,Z03,Z06,3,6,1257,81.54838709677419,14.968497385459058,53,132,12.387096774193548,13.22290290708975,-15,45,0.45161290322580644,31,1278,80.0,14.165686240583849,57,109,9.290322580645162,18.124005349052208,-17,50,0.4838709677419355,31
613,1994,139,1266,75,1246,63,N,0,False,1246,1266,63,75,1994_1246_1266,0,X03,X06,3,6,1246,87.625,12.762722937296477,57,115,12.875,13.56168702037876,-12,38,0.4375,32,1266,69.20689655172414,12.826811513235047,45,87,7.586206896551724,13.717864372986966,-19,36,0.5517241379310345,29
615,1994,143,1112,82,1257,70,N,0,True,1112,1257,82,70,1994_1112_1257,1,Z02,Z03,2,3,1112,90.53333333333333,12.013593832888192,66,119,15.266666666666667,12.722321771766653,-8,44,0.5333333333333333,30,1257,81.54838709677419,14.968497385459058,53,132,12.387096774193548,13.22290290708975,-15,45,0.45161290322580644,31
616,1994,143,1181,59,1266,49,N,0,True,1181,1266,59,49,1994_1181_1266,1,X02,X06,2,6,1181,78.64285714285714,10.677821548231321,59,106,10.964285714285714,12.387216059031251,-11,36,0.5714285714285714,28,1266,69.20689655172414,12.826811513235047,45,87,7.586206896551724,13.717864372986966,-19,36,0.5517241379310345,29
617,1994,143,1281,98,1393,88,N,1,True,1281,1393,98,88,1994_1281_1393,1,Z01,Z04,1,4,1281,80.33333333333333,11.48242804663517,63,108,7.518518518518518,14.72666438385298,-52,28,0.5185185185185185,27,1393,84.18518518518519,12.728033980267691,56,108,9.74074074074074,14.630296785970678,-17,37,0.6296296296296297,27
618,1994,143,1345,83,1242,78,N,0,False,1242,1345,78,83,1994_1242_1345,0,X04,X01,4,1,1242,80.19354838709677,12.903279569780464,59,106,12.129032258064516,16.241391433584894,-14,46,0.4838709677419355,31,1345,84.9,13.517166607815717,62,114,11.666666666666666,12.852836352294016,-6,40,0.4666666666666667,30
621,1994,144,1196,69,1163,60,N,1,False,1163,1196,60,69,1994_1163_1196,0,W02,W03,2,3,1163,86.74193548387096,15.926848907710287,63,130,17.225806451612904,17.58732436997236,-13,54,0.4838709677419355,31,1196,76.09375,10.40272723236401,59,100,7.40625,12.928736123145816,-15,46,0.40625,32
622,1994,144,1276,78,1268,71,N,0,False,1268,1276,71,78,1994_1268_1276,0,Y10,Y03,10,3,1268,79.96296296296296,12.927256480551476,61,109,7.148148148148148,16.958555144604528,-14,51,0.48148148148148145,27,1276,80.21428571428571,13.549243911820712,58,111,6.428571428571429,13.631196712303868,-24,42,0.5714285714285714,28
623,1994,145,1112,92,1281,72,N,0,True,1112,1281,92,72,1994_1112_1281,1,Z02,Z01,2,1,1112,90.53333333333333,12.013593832888192,66,119,15.266666666666667,12.722321771766653,-8,44,0.5333333333333333,30,1281,80.33333333333333,11.48242804663517,63,108,7.518518518518518,14.72666438385298,-52,28,0.5185185185185185,27
